日付,基準価額
20160908,10000
20160909,9974
20160912,9801
20160913,9745
20160914,9670
20160915,9665
20160916,9644
20160920,9714
20160921,9709
20160923,9896
20160926,9887
20160927,9862
20160928,9831
20160929,9959
20160930,9835
20161003,9825
20161004,9764
20161005,9711
20161006,9589
20161007,9574
20161011,9594
20161012,9476
20161013,9608
20161014,9631
20161017,9637
20161018,9594
20161019,9662
20161020,9675
20161021,9692
20161024,9621
20161025,9693
20161026,9665
20161027,9571
20161028,9415
20161031,9395
20161101,9513
20161102,9300
20161104,9072
20161107,9182
20161108,9360
20161109,9195
20161110,9365
20161111,9295
20161114,9369
20161115,9558
20161116,9588
20161117,9533
20161118,9594
20161121,9667
20161122,9618
20161124,9881
20161125,10002
20161128,9923
20161129,9927
20161130,10060
20161201,10140
20161202,9944
20161205,10032
20161206,10087
20161207,10202
20161208,10357
20161209,10443
20161212,10549
20161213,10555
20161214,10593
20161215,10609
20161216,10551
20161219,10638
20161220,10678
20161221,10770
20161222,10642
20161226,10593
20161227,10630
20161228,10673
20161229,10560
20161230,10619
20170104,10881
20170105,10896
20170106,10862
20170110,10804
20170111,10736
20170112,10624
20170113,10622
20170116,10538
20170117,10513
20170118,10475
20170119,10658
20170120,10575
20170123,10523
20170124,10501
20170125,10581
20170126,10479
20170127,10591
20170130,10532
20170131,10380
20170201,10391
20170202,10316
20170203,10377
20170206,10384
20170207,10299
20170208,10349
20170209,10402
20170210,10591
20170213,10664
20170214,10639
20170215,10680
20170216,10635
20170217,10624
20170220,10586
20170221,10642
20170222,10758
20170223,10700
20170224,10715
20170227,10671
20170228,10747
20170301,10750
20170302,10799
20170303,10761
20170306,10695
20170307,10666
20170308,10611
20170309,10511
20170310,10434
20170313,10361
20170314,10374
20170315,10352
20170316,10416
20170317,10461
20170321,10393
20170322,10295
20170323,10262
20170324,10314
20170327,10246
20170328,10214
20170329,10269
20170330,10344
20170331,10431
20170403,10401
20170404,10350
20170405,10373
20170406,10377
20170407,10467
20170410,10523
20170411,10524
20170412,10474
20170413,10423
20170414,10440
20170417,10358
20170418,10537
20170419,10508
20170420,10513
20170421,10543
20170424,10582
20170425,10504
20170426,10691
20170427,10618
20170428,10589
20170501,10511
20170502,10610
20170508,10585
20170509,10598
20170510,10610
20170511,10706
20170512,10640
20170515,10564
20170516,10625
20170517,10475
20170518,10349
20170519,10400
20170522,10466
20170523,10479
20170524,10535
20170525,10596
20170526,10602
20170529,10504
20170530,10475
20170531,10427
20170601,10445
20170602,10564
20170605,10552
20170606,10485
20170607,10372
20170608,10472
20170609,10449
20170612,10521
20170613,10572
20170614,10622
20170615,10634
20170616,10778
20170619,10778
20170620,10844
20170621,10749
20170622,10687
20170623,10702
20170626,10745
20170627,10855
20170628,10799
20170629,10846
20170630,10734
20170703,10714
20170704,10898
20170705,10892
20170706,10761
20170707,10630
20170710,10756
20170711,10679
20170712,10612
20170713,10667
20170714,10731
20170718,10806
20170719,10787
20170720,10852
20170721,10820
20170724,10706
20170725,10727
20170726,10805
20170727,10780
20170728,10810
20170731,10708
20170801,10710
20170802,10769
20170803,10724
20170804,10643
20170807,10726
20170808,10722
20170809,10602
20170810,10592
20170814,10394
20170815,10610
20170816,10632
20170817,10617
20170818,10512
20170821,10418
20170822,10481
20170823,10514
20170824,10526
20170825,10551
20170828,10517
20170829,10435
20170830,10527
20170831,10632
20170901,10675
20170904,10675
20170905,10657
20170906,10552
20170907,10631
20170908,10630
20170911,10651
20170912,10824
20170913,10796
20170914,10800
20170915,10828
20170919,10934
20170920,10883
20170921,10937
20170922,10868
20170925,10857
20170926,10793
20170927,10880
20170928,10844
20170929,10884
20171002,10918
20171003,10914
20171004,10887
20171005,10923
20171006,10948
20171010,10930
20171011,10928
20171012,10981
20171013,11020
20171016,11022
20171017,10995
20171018,11005
20171019,11091
20171020,11025
20171023,11074
20171024,10985
20171025,10973
20171026,10917
20171027,10903
20171030,10908
20171031,10841
20171101,10928
20171102,10975
20171106,11049
20171107,11045
20171108,11127
20171109,11206
20171110,11176
20171113,11209
20171114,11245
20171115,11206
20171116,11083
20171117,11152
20171120,11041
20171121,11062
20171122,11104
20171124,11011
20171127,11053
20171128,10948
20171129,10981
20171130,11034
20171201,11108
20171204,11147
20171205,11102
20171206,11028
20171207,11017
20171208,11120
20171211,11219
20171212,11206
20171213,11249
20171214,11236
20171215,11181
20171218,11261
20171219,11331
20171220,11201
20171221,11114
20171222,11098
20171225,11126
20171226,11143
20171227,11194
20171228,11248
20171229,11271
20180104,11210
20180105,11075
20180109,11159
20180110,10980
20180111,10764
20180112,10712
20180115,10633
20180116,10633
20180117,10609
20180118,10752
20180119,10648
20180122,10654
20180123,10762
20180124,10812
20180125,10714
20180126,10710
20180129,10609
20180130,10507
20180131,10413
20180201,10609
20180202,10459
20180205,10382
20180206,10005
20180207,9982
20180208,9960
20180209,9687
20180213,9846
20180214,9816
20180215,9687
20180216,9735
20180219,9798
20180220,9843
20180221,9816
20180222,9669
20180223,9689
20180226,9814
20180227,9853
20180228,9692
20180301,9603
20180302,9593
20180305,9523
20180306,9666
20180307,9642
20180308,9753
20180309,9830
20180312,9897
20180313,9887
20180314,9917
20180315,9857
20180316,9856
20180319,9863
20180320,9861
20180322,9740
20180323,9603
20180326,9469
20180327,9592
20180328,9616
20180329,9918
20180330,9862
20180402,9872
20180403,9732
20180404,9867
20180405,9979
20180406,10005
20180409,9938
20180410,9914
20180411,9976
20180412,9951
20180413,9910
20180416,9967
20180417,9976
20180418,10077
20180419,10092
20180420,9973
20180423,9923
20180424,9974
20180425,10029
20180426,10056
20180427,10152
20180501,10317
20180502,10425
20180507,10378
20180508,10445
20180509,10427
20180510,10559
20180511,10577
20180514,10547
20180515,10515
20180516,10401
20180517,10366
20180518,10377
20180521,10398
20180522,10494
20180523,10504
20180524,10476
20180525,10464
20180528,10491
20180529,10464
20180530,10370
20180531,10535
20180601,10539
20180604,10640
20180605,10777
20180606,10739
20180607,10817
20180608,10774
20180611,10742
20180612,10805
20180613,10853
20180614,10708
20180615,10778
20180618,10769
20180619,10726
20180620,10677
20180621,10825
20180622,10825
20180625,10872
20180626,10840
20180627,10869
20180628,10832
20180629,10952
20180702,11023
20180703,10954
20180704,10998
20180705,11011
20180706,11129
20180709,11174
20180710,11183
20180711,11167
20180712,11237
20180713,11335
20180717,11241
20180718,11207
20180719,11167
20180720,11238
20180723,11030
20180724,11033
20180725,11002
20180726,11017
20180727,11050
20180730,10968
20180731,10991
20180801,11219
20180802,11239
20180803,11201
20180806,11245
20180807,11253
20180808,11265
20180809,11177
20180810,11167
20180813,11007
20180814,11015
20180815,11111
20180816,11105
20180817,11211
20180820,11290
20180821,11252
20180822,11226
20180823,11234
20180824,11267
20180827,11300
20180828,11301
20180829,11412
20180830,11471
20180831,11334
20180903,11323
20180904,11319
20180905,11268
20180906,11299
20180907,11231
20180910,11166
20180911,11248
20180912,11274
20180913,11273
20180914,11388
20180918,11335
20180919,11350
20180920,11238
20180921,11345
20180925,11208
20180926,11202
20180927,11114
20180928,11184
20181001,11336
20181002,11262
20181003,11157
20181004,11141
20181005,10993
20181009,11001
20181010,11062
20181011,10859
20181012,10598
20181015,10525
20181016,10553
20181017,10781
20181018,10812
20181019,10772
20181022,10847
20181023,10756
20181024,10738
20181025,10771
20181026,10923
20181029,10706
20181030,10869
20181031,11015
20181101,10857
20181102,10925
20181105,10862
20181106,10977
20181107,11046
20181108,11221
20181109,11286
20181112,11278
20181113,11226
20181114,11288
20181115,11234
20181116,11125
20181119,11129
20181120,11129
20181121,11056
20181122,11105
20181126,11103
20181127,11166
20181128,11223
20181129,11314
20181130,11273
20181203,11328
20181204,11387
20181205,11171
20181206,11172
20181207,11374
20181210,11278
20181211,11221
20181212,11279
20181213,11149
20181214,11204
20181217,11168
20181218,10790
20181219,10827
20181220,10735
20181221,10513
20181225,9950
20181226,10007
20181227,10291
20181228,10272
20190104,9859
20190107,10074
20190108,10179
20190109,10373
20190110,10344
20190111,10475
20190115,10483
20190116,10567
20190117,10691
20190118,10773
20190121,10829
20190122,10820
20190123,10779
20190124,10816
20190125,10844
20190128,10968
20190129,11045
20190130,11174
20190131,11227
20190201,11270
20190204,11252
20190205,11384
20190206,11409
20190207,11362
20190208,11435
20190212,11531
20190213,11454
20190214,11517
20190215,11456
20190218,11534
20190219,11543
20190220,11586
20190221,11507
20190222,11527
20190225,11604
20190226,11567
20190227,11510
20190228,11490
20190301,11572
20190304,11592
20190305,11618
20190306,11629
20190307,11570
20190308,11532
20190311,11472
20190312,11656
20190313,11686
20190314,11738
20190315,11836
20190318,11761
20190319,11689
20190320,11687
20190322,11775
20190325,11630
20190326,11676
20190327,11819
20190328,11766
20190329,11910
20190401,11887
20190402,11942
20190403,12012
20190404,12029
20190405,12019
20190408,11995
20190409,11944
20190410,11850
20190411,11978
20190412,12044
20190415,12119
20190416,12072
20190417,11872
20190418,11741
20190419,11811
20190422,11809
20190423,11673
20190424,11783
20190425,11930
20190426,11871
20190507,11870
20190508,11659
20190509,11599
20190510,11619
20190513,11707
20190514,11665
20190515,11714
20190516,11752
20190517,11864
20190520,11862
20190521,11755
20190522,11889
20190523,11847
20190524,11794
20190527,11823
20190528,11828
20190529,11682
20190530,11579
20190531,11542
20190603,11488
20190604,11483
20190605,11475
20190606,11686
20190607,11732
20190610,11784
20190611,11761
20190612,11800
20190613,11785
20190614,11842
20190617,11847
20190618,11922
20190619,11918
20190620,11899
20190621,11902
20190624,11795
20190625,11724
20190626,11638
20190627,11481
20190628,11571
20190701,11684
20190702,11695
20190703,11768
20190704,11943
20190705,11974
20190708,12013
20190709,12055
20190710,12098
20190711,12061
20190712,11980
20190716,11885
20190717,11896
20190718,11821
20190719,11818
20190722,11700
20190723,11659
20190724,11792
20190725,11806
20190726,11808
20190729,11786
20190730,11864
20190731,11857
20190801,11817
20190802,11578
20190805,11551
20190806,11295
20190807,11374
20190808,11470
20190809,11625
20190813,11494
20190814,11598
20190815,11427
20190816,11511
20190819,11654
20190820,11771
20190821,11667
20190822,11723
20190823,11773
20190826,11486
20190827,11623
20190828,11586
20190829,11649
20190830,11768
20190902,11756
20190903,11761
20190904,11791
20190905,11968
20190906,11986
20190909,11999
20190910,12053
20190911,12003
20190912,12098
20190913,12131
20190917,12102
20190918,12208
20190919,12198
20190920,12175
20190924,12144
20190925,12066
20190926,12165
20190927,12272
20190930,12256
20191001,12296
20191002,12154
20191003,12029
20191004,12101
20191007,12154
20191008,12218
20191009,12121
20191010,12162
20191011,12264
20191015,12351
20191016,12442
20191017,12481
20191018,12522
20191021,12559
20191023,12623
20191024,12686
20191025,12677
20191028,12587
20191029,12578
20191030,12587
20191031,12669
20191101,12544
20191105,12572
20191106,12439
20191107,12432
20191108,12389
20191111,12293
20191112,12318
20191113,12200
20191114,12246
20191115,12317
20191118,12415
20191119,12449
20191120,12488
20191121,12405
20191122,12285
20191125,12285
20191126,12368
20191127,12505
20191128,12602
20191129,12628
20191202,12591
20191203,12382
20191204,12348
20191205,12420
20191206,12442
20191209,12458
20191210,12488
20191211,12442
20191212,12270
20191213,12231
20191216,12189
20191217,12284
20191218,12175
20191219,12278
20191220,12320
20191223,12364
20191224,12322
20191225,12338
20191226,12367
20191227,12433
20191230,12496
20200106,12349
20200107,12389
20200108,12227
20200109,12391
20200110,12413
20200114,12660
20200115,12613
20200116,12721
20200117,12884
20200120,12882
20200121,12878
20200122,12918
20200123,12840
20200124,12897
20200127,12812
20200128,12701
20200129,12741
20200130,12721
20200131,12719
20200203,12537
20200204,12548
20200205,12767
20200206,12811
20200207,12858
20200210,12805
20200212,12969
20200213,13027
20200214,13100
20200217,13231
20200218,13233
20200219,13238
20200220,13256
20200221,13476
20200225,13162
20200226,12769
20200227,12626
20200228,11963
20200302,11445
20200303,11847
20200304,11789
20200305,12179
20200306,11841
20200309,11178
20200310,10522
20200311,10961
20200312,10357
20200313,9336
20200316,10035
20200317,8341
20200318,8629
20200319,7881
20200323,7877
20200324,7480
20200325,8186
20200326,8589
20200327,8912
20200330,8824
20200331,8955
20200401,8799
20200402,8274
20200403,8239
20200406,8130
20200407,8734
20200408,8883
20200409,9380
20200410,9873
20200413,9842
20200414,9458
20200415,9609
20200416,9255
20200417,9146
20200420,9444
20200421,9113
20200422,8927
20200423,9008
20200424,8944
20200427,8963
20200428,9245
20200430,9570
20200501,9511
20200507,8905
20200508,9068
20200511,9299
20200512,9206
20200513,8785
20200514,8553
20200515,8597
20200518,8552
20200519,9048
20200520,9068
20200521,9107
20200522,9104
20200525,9112
20200526,9155
20200527,9514
20200528,9691
20200529,9672
20200601,9598
20200602,9812
20200603,10061
20200604,10415
20200605,10410
20200608,10843
20200609,10940
20200610,10727
20200611,10372
20200612,9719
20200615,10059
20200616,10168
20200617,10386
20200618,10218
20200619,10135
20200622,9881
20200623,9915
20200624,9850
20200625,9668
20200626,9746
20200629,9619
20200630,9777
20200701,9889
20200702,10054
20200703,10074
20200706,10076
20200707,10049
20200708,9861
20200709,9806
20200710,9692
20200713,9719
20200714,9717
20200715,9758
20200716,9838
20200717,9719
20200720,9847
20200721,9706
20200722,9754
20200727,9686
20200728,9702
20200729,9853
20200730,10024
20200731,9964
20200803,10104
20200804,9993
20200805,10108
20200806,10098
20200807,10106
20200811,10300
20200812,10246
20200813,10331
20200814,10236
20200817,10194
20200818,10205
20200819,10084
20200820,9985
20200821,10080
20200824,10090
20200825,10193
20200826,10259
20200827,10143
20200828,10317
20200831,10270
20200901,10247
20200902,10231
20200903,10419
20200904,10333
20200907,10286
20200908,10282
20200909,10132
20200910,10222
20200911,10100
20200914,10040
20200915,10220
20200916,10265
20200917,10294
20200918,10159
20200923,9719
20200924,9518
20200925,9546
20200928,9678
20200929,9915
20200930,9853
20201001,9858
20201002,10063
20201005,10216
20201006,10300
20201007,10264
20201008,10305
20201009,10453
20201012,10387
20201013,10399
20201014,10258
20201015,10127
20201016,10163
20201019,10053
20201020,9954
20201021,10005
20201022,9922
20201023,9974
20201026,10023
20201027,9886
20201028,9680
20201029,9441
20201030,9528
20201102,9494
20201104,9929
20201105,9917
20201106,9944
20201109,9842
20201110,10460
20201111,10708
20201112,10774
20201113,10580
20201116,10766
20201117,10934
20201118,10898
20201119,10668
20201120,10684
20201124,10753
20201125,10843
20201126,10819
20201127,10789
20201130,10705
20201201,10613
20201202,10767
20201203,10723
20201204,10766
20201207,10951
20201208,10856
20201209,10826
20201210,10787
20201211,10717
20201214,10703
20201215,10698
20201216,10866
20201217,10861
20201218,10941
20201221,10704
20201222,10610
20201223,10712
20201224,10714
20201225,10782
20201228,10798
20201229,10880
20201230,10814
20210104,10866
20210105,10582
20210106,10564
20210107,10656
20210108,10675
20210112,10622
20210113,10598
20210114,10741
20210115,10826
20210118,10885
20210119,10878
20210120,10867
20210121,11005
20210122,10924
20210125,10971
20210126,10988
20210127,11071
20210128,10997
20210129,11068
20210201,10982
20210202,11154
20210203,11213
20210204,11221
20210205,11298
20210208,11365
20210209,11358
20210210,11337
20210212,11439
20210215,11475
20210216,11534
20210217,11535
20210218,11464
20210219,11393
20210222,11421
20210224,11644
20210225,11810
20210226,11648
20210301,11498
20210302,11626
20210303,11559
20210304,11555
20210305,11561
20210308,11693
20210309,11881
20210310,11867
20210311,11951
20210312,12041
20210315,12265
20210316,12420
20210317,12383
20210318,12371
20210319,12261
20210322,12083
20210323,12122
20210324,12057
20210325,12074
20210326,12200
20210329,12417
20210330,12371
20210331,12511
20210401,12426
20210402,12621
20210405,12615
20210406,12601
20210407,12606
20210408,12637
20210409,12570
20210412,12600
20210413,12599
20210414,12623
20210415,12587
20210416,12729
20210419,12755
20210420,12753
20210421,12815
20210422,12856
20210423,12801
20210426,12832
20210427,12927
20210428,13015
20210430,13095
20210506,12895
20210507,12993
20210510,13114
20210511,13163
20210512,12962
20210513,12775
20210514,12882
20210517,13007
20210518,12987
20210519,13003
20210520,12958
20210521,13057
20210524,13034
20210525,13163
20210526,13157
20210527,13241
20210528,13308
20210531,13385
20210601,13356
20210602,13586
20210603,13737
20210604,13765
20210607,13694
20210608,13849
20210609,13977
20210610,14017
20210611,14102
20210614,14082
20210615,14179
20210616,14036
20210617,13992
20210618,13873
20210621,13666
20210622,13906
20210623,13948
20210624,13971
20210625,13914
20210628,13965
20210629,13834
20210630,13795
20210701,13778
20210702,13901
20210705,13922
20210706,13921
20210707,13942
20210708,13967
20210709,13832
20210712,14107
20210713,14283
20210714,14115
20210715,14095
20210716,14086
20210719,14093
20210720,13761
20210721,14101
20210726,14243
20210727,14210
20210728,14220
20210729,14191
20210730,14142
20210802,14194
20210803,14140
20210804,14101
20210805,14130
20210806,14354
20210810,14307
20210811,14234
20210812,14270
20210813,14280
20210816,14252
20210817,14205
20210818,14170
20210819,14163
20210820,14130
20210823,14198
20210824,14180
20210825,14167
20210826,14200
20210827,14179
20210830,14307
20210831,14435
20210901,14539
20210902,14709
20210903,14779
20210906,14758
20210907,14747
20210908,14656
20210909,14650
20210910,14357
20210913,14208
20210914,14297
20210915,14204
20210916,14200
20210917,14267
20210921,14009
20210922,13986
20210924,14292
20210927,14155
20210928,14065
20210929,14022
20210930,14099
20211001,13866
20211004,13975
20211005,13988
20211006,13972
20211007,14034
20211008,14154
20211011,14146
20211012,14318
20211013,14479
20211014,14618
20211015,14848
20211018,14934
20211019,14952
20211020,15023
20211021,15162
20211022,15126
20211025,15140
20211026,15181
20211027,15267
20211028,15159
20211029,15323
20211101,15185
20211102,15263
20211104,15462
20211105,15294
20211108,15384
20211109,15305
20211110,15266
20211111,15363
20211112,15409
20211115,15384
20211116,15555
20211117,15549
20211118,15489
20211119,15563
20211122,15419
20211124,15593
20211125,15774
20211126,15743
20211129,15148
20211130,15247
20211201,14919
20211202,14686
20211203,15006
20211206,14927
20211207,15238
20211208,15423
20211209,15577
20211210,15350
20211213,15367
20211214,15476
20211215,15348
20211216,15580
20211217,15515
20211220,15458
20211221,15330
20211222,15588
20211223,15730
20211224,15768
20211227,15769
20211228,16050
20211229,16087
20211230,16247
20220104,16294
20220105,16464
20220106,16142
20220107,16061
20220111,15814
20220112,15817
20220113,15766
20220114,15703
20220117,15615
20220118,15650
20220119,15543
20220120,15333
20220121,15085
20220124,15026
20220125,14986
20220126,14909
20220127,14869
20220128,14748
20220131,15081
20220201,15230
20220202,15132
20220203,15277
20220204,15219
20220207,15080
20220208,15033
20220209,15007
20220210,15342
20220214,14925
20220215,14780
20220216,14946
20220217,15060
20220218,14906
20220221,14825
20220222,14771
20220224,14546
20220225,14693
20220228,15074
20220301,14873
20220302,14719
20220303,15033
20220304,15068
20220307,15036
20220308,14801
20220309,14831
20220310,15107
20220311,15209
20220314,15250
20220315,15233
20220316,15330
20220317,15610
20220318,15779
20220322,15918
20220323,16165
20220324,15989
20220325,16196
20220328,16421
20220329,16810
20220330,17026
20220331,16941
20220401,16688
20220404,16978
20220405,16890
20220406,16994
20220407,17075
20220408,16966
20220411,17093
20220412,17056
20220413,17032
20220414,17161
20220415,17212
20220418,17250
20220419,17288
20220420,17869
20220421,17930
20220422,17917
20220425,17616
20220426,17393
20220427,17174
20220428,17206
20220502,16937
20220506,16446
20220509,16178
20220510,15434
20220511,15263
20220512,15204
20220513,15123
20220516,15611
20220517,15538
20220518,15727
20220519,15228
20220520,15036
20220523,15100
20220524,15239
20220525,15209
20220526,15373
20220527,15377
20220530,15714
20220531,15897
20220601,15855
20220602,15877
20220603,16004
20220606,15939
20220607,16041
20220608,16290
20220609,16134
20220610,15737
20220613,15500
20220614,14708
20220615,14676
20220616,14918
20220617,14522
20220620,14802
20220621,14838
20220622,15073
20220623,15142
20220624,15226
20220627,15494
20220628,15629
20220629,15629
20220630,15490
20220701,15288
20220704,15368
20220705,15517
20220706,15376
20220707,15429
20220708,15524
20220711,15504
20220712,15500
20220713,15431
20220714,15495
20220715,15417
20220719,15591
20220720,15939
20220721,15993
20220722,15931
20220725,15972
20220726,16022
20220727,16078
20220728,16082
20220729,16326
20220801,16253
20220802,15895
20220803,15997
20220804,16023
20220805,15955
20220808,16219
20220809,16296
20220810,16428
20220812,16468
20220815,16641
20220816,16685
20220817,16784
20220818,16763
20220819,16813
20220822,16700
20220823,16389
20220824,16139
20220825,16209
20220826,16397
20220829,16231
20220830,16127
20220831,15962
20220901,15944
20220902,15937
20220905,15850
20220906,15837
20220907,16264
20220908,16660
20220909,16641
20220912,16705
20220913,16848
20220914,16514
20220915,16151
20220916,15873
20220920,15864
20220921,15554
20220922,15382
20220926,14824
20220927,14463
20220928,14211
20220929,14462
20220930,14182
20221003,14383
20221004,14599
20221005,14814
20221006,14641
20221007,14340
20221011,13961
20221012,14115
20221013,14090
20221014,14342
20221017,14183
20221018,14693
20221019,14874
20221020,14587
20221021,14619
20221024,14581
20221025,14622
20221026,15089
20221027,14927
20221028,15013
20221031,15433
20221101,15436
20221102,15354
20221104,14976
20221107,15090
20221108,15085
20221109,15064
20221110,14994
20221111,15456
20221114,15276
20221115,15058
20221116,15096
20221117,14943
20221118,14978
20221121,15156
20221122,15372
20221124,15149
20221125,15179
20221128,15257
20221129,14868
20221130,15079
